account id,product code,opening date,reporting period,period balance,£ withdrawal,£ receipt,£ internal transfer,interest rate,account tenure (months)
P001-2023-06-0016,P001,2023-06-16,2023-07,7862.27,87.13,288.16,0.0,0.02989,2
P001-2023-06-0016,P001,2023-06-16,2023-08,7960.41,144.72,242.86,0.0,0.02905,3
P001-2023-06-0016,P001,2023-06-16,2023-09,7648.16,585.7,378.59,105.15,0.02981,4
P001-2023-06-0016,P001,2023-06-16,2023-10,7181.39,446.28,142.62,163.11,0.03673,5
P001-2023-06-0016,P001,2023-06-16,2023-11,6592.0,723.48,242.39,108.3,0.02773,6
P001-2023-06-0016,P001,2023-06-16,2023-12,6303.28,452.52,213.08,49.28,0.03135,7
P001-2023-06-0016,P001,2023-06-16,2024-01,5744.38,478.82,166.65,246.73,0.03224,8
P001-2023-06-0016,P001,2023-06-16,2024-02,5382.53,444.17,142.44,60.12,0.03297,9
P001-2023-06-0016,P001,2023-06-16,2024-03,5112.8,505.75,236.02,0.0,0.03553,10
P001-2023-06-0016,P001,2023-06-16,2024-04,5299.21,119.66,314.73,8.65,0.03313,11
P001-2023-06-0016,P001,2023-06-16,2024-05,5050.82,490.37,241.97,0.0,0.03195,12
P001-2023-06-0016,P001,2023-06-16,2024-06,5076.21,80.14,181.45,75.92,0.03202,13
P001-2023-06-0016,P001,2023-06-16,2024-07,5214.27,77.35,268.88,53.48,0.03062,14
P001-2023-06-0016,P001,2023-06-16,2024-08,5174.2,204.27,189.94,25.73,0.03551,15
P001-2023-06-0016,P001,2023-06-16,2024-09,5067.52,273.75,167.06,0.0,0.03361,16
P001-2023-06-0016,P001,2023-06-16,2024-10,4851.17,323.6,278.9,171.63,0.02672,17
P001-2023-06-0016,P001,2023-06-16,2024-11,4740.5,464.46,368.52,14.74,0.03169,18
P001-2023-06-0016,P001,2023-06-16,2024-12,4728.61,185.07,216.35,43.17,0.03201,19
P001-2023-06-0016,P001,2023-06-16,2025-01,4708.86,251.46,231.7,0.0,0.03241,20
P001-2023-06-0016,P001,2023-06-16,2025-02,4585.95,242.89,119.98,0.0,0.03309,21
P001-2023-06-0016,P001,2023-06-16,2025-03,4619.66,187.18,296.11,75.22,0.03039,22
P001-2023-06-0016,P001,2023-06-16,2025-04,4371.72,398.18,171.72,21.49,0.03274,23
P001-2023-06-0016,P001,2023-06-16,2025-05,4233.21,192.55,54.04,0.0,0.03153,24
P001-2023-06-0016,P001,2023-06-16,2025-06,4519.32,33.31,370.37,50.95,0.0306,25
P001-2023-06-0017,P001,2023-06-16,2023-06,15766.39,718.97,461.31,261.59,0.03238,1
P001-2023-06-0017,P001,2023-06-16,2023-07,14862.94,632.53,189.93,460.84,0.03514,2
P001-2023-06-0017,P001,2023-06-16,2023-08,14362.57,655.78,314.94,159.52,0.03229,3
P001-2023-06-0017,P001,2023-06-16,2023-09,14158.84,769.39,565.65,0.0,0.03173,4
P001-2023-06-0017,P001,2023-06-16,2023-10,13543.17,769.01,178.87,25.52,0.03474,5
P001-2023-06-0017,P001,2023-06-16,2023-11,13466.66,1018.41,941.9,0.0,0.03083,6
P001-2023-06-0017,P001,2023-06-16,2023-12,12846.7,934.78,383.26,68.44,0.02968,7
P001-2023-06-0017,P001,2023-06-16,2024-01,12627.9,517.84,354.84,55.8,0.02968,8
P001-2023-06-0017,P001,2023-06-16,2024-02,11948.13,1616.74,936.98,0.0,0.03389,9
P001-2023-06-0017,P001,2023-06-16,2024-03,11749.2,491.04,292.11,0.0,0.02847,10
P001-2023-06-0017,P001,2023-06-16,2024-04,10921.81,1001.78,184.06,9.66,0.03157,11
P001-2023-06-0017,P001,2023-06-16,2024-05,10847.98,230.88,452.6,295.55,0.03065,12
P001-2023-06-0017,P001,2023-06-16,2024-06,10270.26,719.44,141.72,0.0,0.03289,13
P001-2023-06-0017,P001,2023-06-16,2024-07,10698.97,0.0,430.41,1.7,0.03443,14
P001-2023-06-0017,P001,2023-06-16,2024-08,11094.06,130.95,665.3,139.25,0.03564,15
P001-2023-06-0017,P001,2023-06-16,2024-09,10701.71,756.78,442.01,77.57,0.02702,16
P001-2023-06-0017,P001,2023-06-16,2024-10,10418.45,594.56,358.01,46.72,0.03102,17
P001-2023-06-0017,P001,2023-06-16,2024-11,10335.92,529.96,508.93,61.51,0.03188,18
P001-2023-06-0017,P001,2023-06-16,2024-12,10120.52,619.98,512.05,107.46,0.02624,19
P001-2023-06-0017,P001,2023-06-16,2025-01,9334.97,690.36,5.3,100.48,0.02614,20
P001-2023-06-0017,P001,2023-06-16,2025-02,8872.59,821.28,497.43,138.53,0.03061,21
P001-2023-06-0017,P001,2023-06-16,2025-03,8360.53,857.55,491.41,145.91,0.02568,22
P001-2023-06-0017,P001,2023-06-16,2025-04,7935.88,892.61,478.31,10.36,0.03402,23
P001-2023-06-0017,P001,2023-06-16,2025-05,7940.02,210.14,326.55,112.26,0.03424,24
P001-2023-06-0017,P001,2023-06-16,2025-06,7680.94,414.78,352.47,196.78,0.03226,25
P001-2023-06-0018,P001,2023-06-01,2023-06,26297.54,2578.2,1034.16,393.42,0.02992,1
P001-2023-06-0018,P001,2023-06-01,2023-07,23554.48,2692.22,481.45,532.29,0.03397,2
P001-2023-06-0018,P001,2023-06-01,2023-08,22357.24,1892.74,843.71,148.21,0.03247,3
P001-2023-06-0018,P001,2023-06-01,2023-09,22072.17,928.14,643.08,0.0,0.03462,4
P001-2023-06-0018,P001,2023-06-01,2023-10,20219.79,2522.13,1205.07,535.32,0.02651,5
P001-2023-06-0018,P001,2023-06-01,2023-11,20444.87,936.09,1383.89,222.71,0.03417,6
P001-2023-06-0018,P001,2023-06-01,2023-12,19478.64,1349.14,382.91,0.0,0.0328,7
P001-2023-06-0018,P001,2023-06-01,2024-01,19448.33,504.35,474.04,0.0,0.03507,8
P001-2023-06-0019,P001,2023-06-02,2023-06,5860.3,463.78,56.59,34.66,0.03026,1
P001-2023-06-0019,P001,2023-06-02,2023-07,5711.67,457.62,359.98,50.98,0.03034,2
P001-2023-06-0019,P001,2023-06-02,2023-08,5545.61,367.94,232.16,30.28,0.02852,3
P001-2023-06-0019,P001,2023-06-02,2023-09,5399.43,424.55,278.37,0.0,0.02966,4
P001-2023-06-0019,P001,2023-06-02,2023-10,5021.96,490.05,149.45,36.86,0.02286,5
P001-2023-06-0019,P001,2023-06-02,2023-11,5207.24,11.83,304.02,106.92,0.02872,6
P001-2023-06-0019,P001,2023-06-02,2023-12,5104.1,153.53,147.56,97.18,0.02842,7
P001-2023-06-0019,P001,2023-06-02,2024-01,4975.92,174.07,162.96,117.06,0.02684,8
P001-2023-06-0019,P001,2023-06-02,2024-02,5030.49,125.1,195.72,16.06,0.03681,9
P001-2023-06-0019,P001,2023-06-02,2024-03,5124.73,116.52,210.76,0.0,0.02818,10
P001-2023-06-0019,P001,2023-06-02,2024-04,5078.31,167.72,127.9,6.6,0.02659,11
P001-2023-06-0019,P001,2023-06-02,2024-05,5254.72,34.07,228.05,17.57,0.03217,12
P001-2023-06-0019,P001,2023-06-02,2024-06,5397.16,125.69,305.62,37.5,0.02893,13
P001-2023-06-0019,P001,2023-06-02,2024-07,5222.71,279.97,146.75,41.23,0.03249,14
P001-2023-06-0019,P001,2023-06-02,2024-08,5127.3,299.48,233.81,29.75,0.03346,15
P001-2023-06-0019,P001,2023-06-02,2024-09,4838.93,323.74,173.64,138.26,0.03129,16
P001-2023-06-0019,P001,2023-06-02,2024-10,4402.79,321.88,10.34,124.61,0.03431,17
P001-2023-06-0019,P001,2023-06-02,2024-11,4228.35,268.27,126.76,32.93,0.03251,18
P001-2023-06-0019,P001,2023-06-02,2024-12,4249.69,156.38,185.91,8.19,0.03113,19
P001-2023-06-0019,P001,2023-06-02,2025-01,4098.0,284.52,216.34,83.51,0.03317,20
P001-2023-06-0019,P001,2023-06-02,2025-02,4032.97,234.63,188.82,19.23,0.03318,21
P001-2023-06-0019,P001,2023-06-02,2025-03,3795.6,294.49,107.61,50.49,0.03064,22
P001-2023-06-0019,P001,2023-06-02,2025-04,3755.96,101.24,144.67,83.08,0.03537,23
P001-2023-06-0019,P001,2023-06-02,2025-05,3702.93,299.59,283.74,37.18,0.02821,24
P001-2023-06-0019,P001,2023-06-02,2025-06,3641.57,148.82,146.04,58.57,0.03248,25
P001-2023-06-0020,P001,2023-06-11,2023-06,2553.55,244.0,83.46,0.17,0.03421,1
P001-2023-06-0020,P001,2023-06-11,2023-07,2383.34,300.03,135.85,6.04,0.03477,2
P001-2023-06-0020,P001,2023-06-11,2023-08,2305.28,178.6,126.81,26.27,0.02902,3
P001-2023-06-0020,P001,2023-06-11,2023-09,2033.63,218.47,35.75,88.92,0.0343,4
P001-2023-06-0020,P001,2023-06-11,2023-10,2046.75,91.95,105.06,0.0,0.03216,5
P001-2023-06-0020,P001,2023-06-11,2023-11,1814.77,228.56,22.64,26.05,0.02872,6
P001-2023-06-0020,P001,2023-06-11,2023-12,1702.12,161.4,66.32,17.56,0.03107,7
P001-2023-06-0020,P001,2023-06-11,2024-01,1728.28,30.29,56.44,0.0,0.03141,8
P001-2023-06-0020,P001,2023-06-11,2024-02,1632.83,101.91,24.68,18.21,0.03217,9
P001-2023-06-0020,P001,2023-06-11,2024-03,1594.51,116.93,78.61,0.0,0.02925,10
P001-2023-06-0020,P001,2023-06-11,2024-04,1583.48,91.11,88.56,8.48,0.03507,11
P001-2023-06-0020,P001,2023-06-11,2024-05,1510.17,124.91,69.52,17.92,0.0334,12
P001-2023-06-0020,P001,2023-06-11,2024-06,1461.26,130.06,84.11,2.95,0.03228,13
P001-2023-06-0020,P001,2023-06-11,2024-07,1510.51,12.52,65.95,4.18,0.03663,14
P001-2023-06-0021,P001,2023-06-11,2023-06,1268.72,139.53,40.7,0.0,0.03116,1
P001-2023-06-0021,P001,2023-06-11,2023-07,1210.11,95.01,60.66,24.25,0.03263,2
P001-2023-06-0021,P001,2023-06-11,2023-08,1163.95,74.88,42.13,13.4,0.03347,3
P001-2023-06-0021,P001,2023-06-11,2023-09,1149.83,71.38,59.48,2.22,0.03432,4
P001-2023-06-0021,P001,2023-06-11,2023-10,1049.69,145.1,50.44,5.48,0.03192,5
P001-2023-06-0021,P001,2023-06-11,2023-11,950.6,136.6,44.05,6.53,0.03521,6
P001-2023-06-0021,P001,2023-06-11,2023-12,900.26,64.14,31.34,17.55,0.0296,7
P001-2023-06-0021,P001,2023-06-11,2024-01,856.17,45.04,34.3,33.35,0.03578,8
P001-2023-06-0021,P001,2023-06-11,2024-02,834.79,27.16,22.36,16.58,0.02984,9
P001-2023-06-0021,P001,2023-06-11,2024-03,797.44,68.41,32.33,1.28,0.03238,10
P001-2023-06-0021,P001,2023-06-11,2024-04,781.6,55.8,41.48,1.52,0.03267,11
P001-2023-06-0021,P001,2023-06-11,2024-05,761.96,24.76,23.11,17.99,0.02977,12
P001-2023-06-0021,P001,2023-06-11,2024-06,701.43,110.01,49.48,0.0,0.03381,13
P001-2023-06-0021,P001,2023-06-11,2024-07,693.23,19.41,16.12,4.91,0.03015,14
P001-2023-06-0021,P001,2023-06-11,2024-08,659.63,51.6,28.45,10.45,0.03301,15
P001-2023-06-0022,P001,2023-06-04,2023-06,6005.25,23.81,257.9,0.0,0.03836,1
P001-2023-06-0022,P001,2023-06-04,2023-07,5774.09,275.92,225.58,180.81,0.03205,2
P001-2023-06-0022,P001,2023-06-04,2023-08,5664.29,173.37,123.44,59.87,0.03418,3
P001-2023-06-0022,P001,2023-06-04,2023-09,5483.73,342.25,206.15,44.46,0.02643,4
P001-2023-06-0022,P001,2023-06-04,2023-10,5251.72,343.96,199.95,88.0,0.03038,5
P001-2023-06-0022,P001,2023-06-04,2023-11,4945.23,384.06,162.16,84.6,0.03112,6
P001-2023-06-0022,P001,2023-06-04,2023-12,4614.18,488.34,294.69,137.39,0.03437,7
P001-2023-06-0022,P001,2023-06-04,2024-01,4520.33,263.28,185.61,16.18,0.03204,8
P001-2023-06-0022,P001,2023-06-04,2024-02,4339.49,282.88,111.35,9.31,0.03228,9
P001-2023-06-0022,P001,2023-06-04,2024-03,4052.13,335.78,186.68,138.25,0.0327,10
P001-2023-06-0022,P001,2023-06-04,2024-04,3935.54,86.69,74.76,104.66,0.03346,11
P001-2023-06-0022,P001,2023-06-04,2024-05,3860.57,225.48,154.34,3.84,0.02887,12
P001-2023-06-0022,P001,2023-06-04,2024-06,3807.54,70.22,92.19,75.0,0.03569,13
P001-2023-06-0022,P001,2023-06-04,2024-07,3659.97,143.4,31.82,35.99,0.03014,14
P001-2023-06-0022,P001,2023-06-04,2024-08,3506.45,293.73,140.21,0.0,0.02889,15
P001-2023-06-0022,P001,2023-06-04,2024-09,3360.56,236.34,163.54,73.1,0.02845,16
P001-2023-06-0022,P001,2023-06-04,2024-10,3199.62,215.57,81.68,27.05,0.02487,17
P001-2023-06-0022,P001,2023-06-04,2024-11,3195.13,171.41,166.92,0.0,0.03437,18
P001-2023-06-0022,P001,2023-06-04,2024-12,2940.06,252.22,58.12,60.98,0.03325,19
P001-2023-06-0022,P001,2023-06-04,2025-01,2626.41,342.77,42.45,13.33,0.02281,20
P001-2023-06-0022,P001,2023-06-04,2025-02,2453.98,244.65,105.76,33.54,0.03571,21
P001-2023-06-0022,P001,2023-06-04,2025-03,2223.1,314.9,132.39,48.37,0.03309,22
P001-2023-06-0023,P001,2023-06-18,2023-06,2900.01,289.94,189.6,17.3,0.03334,1
P001-2023-06-0023,P001,2023-06-18,2023-07,3042.18,108.75,265.21,14.29,0.03478,2
P001-2023-06-0024,P001,2023-06-24,2023-06,3598.3,179.88,0.0,52.46,0.02933,1
P001-2023-06-0024,P001,2023-06-24,2023-07,3342.54,355.26,144.89,45.39,0.03781,2
P001-2023-06-0024,P001,2023-06-24,2023-08,3311.57,206.16,225.21,50.01,0.03284,3
P001-2023-06-0024,P001,2023-06-24,2023-09,3026.02,420.67,159.29,24.16,0.03114,4
P001-2023-06-0024,P001,2023-06-24,2023-10,3033.45,182.63,190.05,0.0,0.03577,5
P001-2023-06-0024,P001,2023-06-24,2023-11,2985.88,197.43,210.52,60.66,0.02534,6
P001-2023-06-0024,P001,2023-06-24,2023-12,2929.56,176.14,135.01,15.18,0.02734,7
P001-2023-06-0024,P001,2023-06-24,2024-01,2773.61,268.01,166.08,54.02,0.0403,8
P001-2023-06-0024,P001,2023-06-24,2024-02,2572.63,150.72,0.0,50.25,0.03143,9
P001-2023-06-0024,P001,2023-06-24,2024-03,2324.65,270.28,67.31,45.01,0.03147,10
P001-2023-06-0024,P001,2023-06-24,2024-04,2262.65,153.26,91.25,0.0,0.03386,11
P001-2023-06-0024,P001,2023-06-24,2024-05,2091.8,217.84,105.17,58.18,0.03245,12
P001-2023-06-0024,P001,2023-06-24,2024-06,1931.2,155.65,68.93,73.88,0.02901,13
P001-2023-06-0024,P001,2023-06-24,2024-07,1894.22,64.7,62.27,34.55,0.03536,14
P001-2023-06-0024,P001,2023-06-24,2024-08,1749.24,204.17,71.42,12.22,0.03128,15
P001-2023-06-0024,P001,2023-06-24,2024-09,1671.59,107.19,45.51,15.98,0.03351,16
P001-2023-06-0024,P001,2023-06-24,2024-10,1584.69,74.37,15.62,28.15,0.03437,17
P001-2023-06-0024,P001,2023-06-24,2024-11,1505.66,148.47,84.58,15.13,0.02717,18
P001-2023-06-0024,P001,2023-06-24,2024-12,1409.92,104.29,10.24,1.69,0.03412,19
P001-2023-06-0024,P001,2023-06-24,2025-01,1381.4,57.35,51.23,22.4,0.03067,20
P001-2023-06-0024,P001,2023-06-24,2025-02,1388.6,53.98,63.02,1.85,0.03494,21
P001-2023-06-0024,P001,2023-06-24,2025-03,1427.84,0.0,45.7,6.45,0.03287,22
P001-2023-06-0024,P001,2023-06-24,2025-04,1382.28,23.93,8.49,30.13,0.03673,23
P001-2023-06-0024,P001,2023-06-24,2025-05,1311.6,108.49,37.82,0.0,0.02977,24
P001-2023-06-0024,P001,2023-06-24,2025-06,1328.73,61.55,93.12,14.44,0.03116,25
P001-2023-06-0025,P001,2023-06-02,2023-06,3414.93,105.02,175.05,59.22,0.03221,1
P001-2023-06-0025,P001,2023-06-02,2023-07,3307.46,157.97,110.91,60.41,0.03981,2
P001-2023-06-0025,P001,2023-06-02,2023-08,3155.25,252.14,105.63,5.7,0.03039,3
P001-2023-06-0025,P001,2023-06-02,2023-09,3212.22,132.09,189.06,0.0,0.03227,4
P001-2023-06-0025,P001,2023-06-02,2023-10,3078.51,177.83,44.13,0.0,0.02822,5
P001-2023-06-0025,P001,2023-06-02,2023-11,2816.52,306.85,96.02,51.16,0.02968,6
P001-2023-06-0025,P001,2023-06-02,2023-12,2663.47,196.68,88.26,44.62,0.03062,7
P001-2023-06-0025,P001,2023-06-02,2024-01,2439.81,176.73,0.0,46.93,0.03211,8
P001-2023-06-0026,P001,2023-06-01,2023-06,4410.18,266.14,200.31,40.64,0.02936,1
P001-2023-06-0026,P001,2023-06-01,2023-07,4170.48,446.89,251.2,44.0,0.03232,2
P001-2023-06-0026,P001,2023-06-01,2023-08,4159.1,154.89,230.71,87.19,0.02989,3
P001-2023-06-0026,P001,2023-06-01,2023-09,3885.12,181.16,0.0,92.83,0.03163,4
P001-2023-06-0027,P001,2023-06-26,2023-06,8976.51,694.42,560.63,206.62,0.03275,1
P001-2023-06-0027,P001,2023-06-26,2023-07,8555.42,782.37,423.48,62.2,0.03657,2
P001-2023-06-0027,P001,2023-06-26,2023-08,8118.58,719.91,379.21,96.14,0.03712,3
P001-2023-06-0027,P001,2023-06-26,2023-09,8054.14,622.35,557.91,0.0,0.03203,4
P001-2023-06-0027,P001,2023-06-26,2023-10,8060.65,48.21,287.73,233.01,0.03735,5
P001-2023-06-0027,P001,2023-06-26,2023-11,7540.9,745.37,262.55,36.92,0.03179,6
P001-2023-06-0027,P001,2023-06-26,2023-12,7331.85,485.37,338.54,62.21,0.03363,7
P001-2023-06-0027,P001,2023-06-26,2024-01,7296.71,83.16,166.38,118.37,0.02939,8
P001-2023-06-0027,P001,2023-06-26,2024-02,7150.02,367.64,351.37,130.43,0.03344,9
P001-2023-06-0027,P001,2023-06-26,2024-03,6528.99,862.43,241.4,0.0,0.03054,10
P001-2023-06-0027,P001,2023-06-26,2024-04,6469.21,306.8,247.03,0.0,0.02696,11
P001-2023-06-0027,P001,2023-06-26,2024-05,5760.59,551.09,0.0,157.53,0.03086,12
P001-2023-06-0027,P001,2023-06-26,2024-06,5266.63,575.16,235.73,154.52,0.03308,13
P001-2023-06-0027,P001,2023-06-26,2024-07,5113.07,385.44,231.87,0.0,0.02918,14
P001-2023-06-0027,P001,2023-06-26,2024-08,4789.75,532.79,269.96,60.48,0.03882,15
P001-2023-06-0027,P001,2023-06-26,2024-09,4645.74,148.9,113.44,108.55,0.03314,16
P001-2023-06-0027,P001,2023-06-26,2024-10,4592.65,266.62,275.77,62.24,0.02903,17
P001-2023-06-0027,P001,2023-06-26,2024-11,4253.96,469.85,191.3,60.14,0.03498,18
P001-2023-06-0027,P001,2023-06-26,2024-12,4219.71,315.2,353.82,72.87,0.0295,19
P001-2023-06-0027,P001,2023-06-26,2025-01,4203.47,289.5,273.26,0.0,0.02953,20
P001-2023-06-0027,P001,2023-06-26,2025-02,4198.49,241.13,286.79,50.64,0.03037,21
P001-2023-06-0027,P001,2023-06-26,2025-03,3979.18,227.16,84.57,76.71,0.02931,22
P001-2023-06-0027,P001,2023-06-26,2025-04,4012.95,166.77,224.72,24.18,0.027,23
P001-2023-06-0027,P001,2023-06-26,2025-05,3810.9,352.78,159.91,9.18,0.02996,24
P001-2023-06-0027,P001,2023-06-26,2025-06,3460.69,404.42,100.37,46.17,0.02995,25
P001-2023-06-0028,P001,2023-06-23,2023-06,5437.63,166.97,206.52,2.33,0.03377,1
P001-2023-06-0028,P001,2023-06-23,2023-07,5520.84,242.47,395.9,70.21,0.03153,2
P001-2023-06-0028,P001,2023-06-23,2023-08,4978.22,544.34,11.28,9.56,0.02883,3
P001-2023-06-0028,P001,2023-06-23,2023-09,5006.49,156.73,225.83,40.82,0.03024,4
P001-2023-06-0028,P001,2023-06-23,2023-10,4888.44,248.21,130.16,0.0,0.02898,5
P001-2023-06-0028,P001,2023-06-23,2023-11,4743.49,253.51,156.47,47.91,0.03236,6
P001-2023-06-0028,P001,2023-06-23,2023-12,4780.49,218.53,325.97,70.45,0.03407,7
P001-2023-06-0028,P001,2023-06-23,2024-01,4761.63,359.78,340.92,0.0,0.0331,8
P001-2023-06-0028,P001,2023-06-23,2024-02,4488.32,427.92,169.36,14.76,0.0357,9
P001-2023-06-0028,P001,2023-06-23,2024-03,4170.52,237.01,21.86,102.64,0.03242,10
P001-2023-06-0028,P001,2023-06-23,2024-04,3982.5,242.31,80.74,26.45,0.02816,11
P001-2023-06-0028,P001,2023-06-23,2024-05,3869.41,256.35,198.75,55.49,0.03486,12
P001-2023-06-0028,P001,2023-06-23,2024-06,3524.4,329.14,68.72,84.59,0.03457,13
P001-2023-06-0028,P001,2023-06-23,2024-07,3647.7,0.0,169.19,45.9,0.03147,14
P001-2023-06-0028,P001,2023-06-23,2024-08,3634.47,210.68,197.45,0.0,0.03185,15
P001-2023-06-0028,P001,2023-06-23,2024-09,3478.36,235.72,153.73,74.12,0.0322,16
P001-2023-06-0028,P001,2023-06-23,2024-10,3638.5,27.69,228.87,41.03,0.03253,17
P001-2023-06-0028,P001,2023-06-23,2024-11,3415.02,199.8,79.7,103.38,0.03089,18
P001-2023-06-0028,P001,2023-06-23,2024-12,3062.46,381.88,47.68,18.36,0.02849,19
P001-2023-06-0028,P001,2023-06-23,2025-01,2859.06,162.14,64.65,105.91,0.03079,20
P001-2023-06-0028,P001,2023-06-23,2025-02,2910.23,100.22,151.39,0.0,0.02944,21
P001-2023-06-0028,P001,2023-06-23,2025-03,2929.69,133.59,177.29,24.25,0.03548,22
P001-2023-06-0028,P001,2023-06-23,2025-04,2928.63,141.18,140.13,0.0,0.02884,23
P001-2023-06-0028,P001,2023-06-23,2025-05,2704.79,231.84,47.0,39.0,0.03524,24
P001-2023-06-0028,P001,2023-06-23,2025-06,2731.72,31.08,70.62,12.62,0.03462,25
P001-2023-06-0029,P001,2023-06-19,2023-06,4072.0,469.8,88.4,15.15,0.0334,1
P001-2023-06-0029,P001,2023-06-19,2023-07,3969.2,255.86,194.22,41.16,0.0352,2
P001-2023-06-0029,P001,2023-06-19,2023-08,3642.56,414.34,123.09,35.38,0.03027,3
P001-2023-06-0029,P001,2023-06-19,2023-09,3519.21,292.38,225.87,56.84,0.03045,4
P001-2023-06-0029,P001,2023-06-19,2023-10,3361.62,183.74,95.47,69.32,0.03372,5
P001-2023-06-0029,P001,2023-06-19,2023-11,3134.26,212.66,76.95,91.64,0.02905,6
P001-2023-06-0029,P001,2023-06-19,2023-12,3025.04,128.41,39.11,19.92,0.03283,7
P001-2023-06-0029,P001,2023-06-19,2024-01,3013.55,132.93,121.44,0.0,0.0304,8
P001-2023-06-0029,P001,2023-06-19,2024-02,3104.25,41.52,171.36,39.14,0.03426,9
P001-2023-06-0029,P001,2023-06-19,2024-03,2965.34,175.43,124.74,88.23,0.02891,10
P001-2023-06-0029,P001,2023-06-19,2024-04,3076.62,96.5,266.52,58.73,0.02701,11
P001-2023-06-0029,P001,2023-06-19,2024-05,3007.54,174.67,153.42,47.82,0.02901,12
P001-2023-06-0029,P001,2023-06-19,2024-06,2904.04,165.31,124.84,63.04,0.03559,13
P001-2023-06-0030,P001,2023-06-12,2023-06,2567.15,113.44,50.41,10.01,0.03001,1
P001-2023-06-0030,P001,2023-06-12,2023-07,2336.84,264.23,94.72,60.8,0.03493,2
P001-2023-06-0031,P001,2023-06-25,2023-06,1803.1,104.67,128.67,20.26,0.02953,1
P001-2023-06-0031,P001,2023-06-25,2023-07,1675.94,142.42,19.16,3.91,0.02933,2
P001-2023-06-0031,P001,2023-06-25,2023-08,1532.24,126.21,24.89,42.39,0.02874,3
P001-2023-06-0031,P001,2023-06-25,2023-09,1476.24,60.79,4.79,0.0,0.03372,4
P001-2023-06-0031,P001,2023-06-25,2023-10,1439.39,30.02,0.0,6.83,0.03235,5
P001-2023-06-0031,P001,2023-06-25,2023-11,1355.58,124.96,66.37,25.22,0.03319,6
P001-2023-06-0031,P001,2023-06-25,2023-12,1300.42,102.14,62.45,15.48,0.03199,7
P001-2023-06-0031,P001,2023-06-25,2024-01,1224.92,94.47,30.75,11.78,0.031,8
P001-2023-06-0031,P001,2023-06-25,2024-02,1208.51,49.16,32.75,0.0,0.03009,9
P001-2023-06-0031,P001,2023-06-25,2024-03,1128.86,101.82,27.49,5.31,0.03224,10
P001-2023-06-0031,P001,2023-06-25,2024-04,1096.25,53.88,33.03,11.75,0.03506,11
P001-2023-06-0031,P001,2023-06-25,2024-05,1024.5,83.66,17.56,5.65,0.03206,12
P001-2023-06-0031,P001,2023-06-25,2024-06,921.88,72.45,0.0,30.17,0.032,13
P001-2023-06-0031,P001,2023-06-25,2024-07,856.85,80.54,18.07,2.56,0.03749,14
P001-2023-06-0031,P001,2023-06-25,2024-08,829.78,34.03,23.23,16.27,0.02818,15
P001-2023-06-0031,P001,2023-06-25,2024-09,796.43,42.03,10.78,2.11,0.03283,16
P001-2023-06-0031,P001,2023-06-25,2024-10,815.37,29.74,48.68,0.0,0.03553,17
P001-2023-06-0031,P001,2023-06-25,2024-11,789.34,30.56,26.07,21.55,0.03626,18
P001-2023-06-0031,P001,2023-06-25,2024-12,762.36,44.23,26.94,9.69,0.03207,19
P001-2023-06-0031,P001,2023-06-25,2025-01,731.44,72.48,41.56,0.0,0.03327,20
P001-2023-06-0031,P001,2023-06-25,2025-02,731.44,0.0,0.0,0.0,0.03112,21
P001-2023-06-0031,P001,2023-06-25,2025-03,676.7,86.7,31.95,0.0,0.03234,22
P001-2023-06-0031,P001,2023-06-25,2025-04,652.62,41.18,17.1,0.0,0.03291,23
P001-2023-06-0031,P001,2023-06-25,2025-05,653.49,38.52,52.62,13.24,0.02996,24
P001-2023-06-0031,P001,2023-06-25,2025-06,621.84,41.54,18.51,8.61,0.03191,25
P001-2023-06-0032,P001,2023-06-07,2023-06,3599.1,213.76,266.32,124.45,0.03392,1
P001-2023-06-0032,P001,2023-06-07,2023-07,3122.84,467.63,56.86,65.48,0.0297,2
P001-2023-07-0000,P001,2023-07-17,2023-07,7261.24,667.33,508.4,4.88,0.03467,1
P001-2023-07-0000,P001,2023-07-17,2023-08,7257.92,187.7,224.93,40.54,0.03177,2
P001-2023-07-0000,P001,2023-07-17,2023-09,6723.29,692.07,244.48,87.04,0.02998,3
P001-2023-07-0000,P001,2023-07-17,2023-10,6464.51,404.23,229.93,84.48,0.03251,4
P001-2023-07-0000,P001,2023-07-17,2023-11,5981.26,554.47,149.29,78.08,0.03823,5
P001-2023-07-0000,P001,2023-07-17,2023-12,6107.8,205.07,390.89,59.28,0.03431,6
P001-2023-07-0000,P001,2023-07-17,2024-01,6199.13,281.0,372.34,0.0,0.02822,7
P001-2023-07-0000,P001,2023-07-17,2024-02,5879.28,509.44,189.59,0.0,0.03043,8
P001-2023-07-0000,P001,2023-07-17,2024-03,5637.61,571.14,349.16,19.69,0.03246,9
P001-2023-07-0000,P001,2023-07-17,2024-04,5791.25,146.5,431.41,131.27,0.02965,10
P001-2023-07-0000,P001,2023-07-17,2024-05,5892.76,170.95,300.14,27.67,0.03804,11
P001-2023-07-0000,P001,2023-07-17,2024-06,5655.06,361.46,227.38,103.62,0.03516,12
P001-2023-07-0000,P001,2023-07-17,2024-07,5284.84,379.19,134.25,125.29,0.02812,13
P001-2023-07-0000,P001,2023-07-17,2024-08,5073.17,435.81,241.76,17.61,0.03434,14
P001-2023-07-0001,P001,2023-07-07,2023-07,15417.37,1048.35,746.24,269.84,0.02825,1
