account id,product code,opening date,reporting period,period balance,£ withdrawal,£ receipt,£ internal transfer,interest rate,account tenure (months)
P001-2024-02-0010,P001,2024-02-25,2025-08,4584.93,192.28,22.84,71.87,0.03253,19
P001-2024-02-0013,P001,2024-02-20,2025-07,2902.36,21.48,82.32,11.26,0.02732,18
P001-2024-02-0013,P001,2024-02-20,2025-08,2679.49,222.08,0.0,0.79,0.0343,19
P001-2024-02-0013,P001,2024-02-20,2025-09,2667.58,152.69,140.79,0.0,0.0322,20
P001-2024-02-0014,P001,2024-02-08,2025-07,1592.2,42.6,42.58,16.56,0.03439,18
P001-2024-02-0014,P001,2024-02-08,2025-08,1494.83,111.61,19.72,5.48,0.02745,19
P001-2024-02-0014,P001,2024-02-08,2025-09,1515.14,52.37,91.11,18.43,0.03244,20
P001-2024-02-0017,P001,2024-02-04,2025-07,1861.07,95.17,76.75,14.17,0.02853,18
P001-2024-02-0017,P001,2024-02-04,2025-08,1893.83,64.04,132.11,35.31,0.03178,19
P001-2024-02-0017,P001,2024-02-04,2025-09,1891.75,5.09,45.36,42.35,0.02977,20
P001-2024-02-0018,P001,2024-02-25,2025-07,1669.05,189.6,55.12,11.23,0.03079,18
P001-2024-02-0018,P001,2024-02-25,2025-08,1669.3,9.13,61.45,52.07,0.03277,19
P001-2024-02-0018,P001,2024-02-25,2025-09,1670.25,97.64,99.75,1.15,0.02519,20
P001-2024-02-0021,P001,2024-02-04,2025-07,7627.67,746.49,407.56,86.87,0.0296,18
P001-2024-02-0021,P001,2024-02-04,2025-08,7749.33,267.73,389.38,0.0,0.03253,19
P001-2024-02-0021,P001,2024-02-04,2025-09,7772.76,619.73,643.16,0.0,0.03447,20
P001-2024-02-0022,P001,2024-02-26,2025-07,12105.3,592.37,532.54,81.55,0.02468,18
P001-2024-02-0022,P001,2024-02-26,2025-08,12526.62,518.19,943.03,3.52,0.03166,19
P001-2024-02-0022,P001,2024-02-26,2025-09,12787.94,528.22,789.55,0.0,0.03417,20
P001-2024-02-0026,P001,2024-02-11,2025-07,2437.42,0.0,109.6,5.81,0.03402,18
P001-2024-02-0026,P001,2024-02-11,2025-08,2352.01,74.78,14.94,25.57,0.02876,19
P001-2024-02-0026,P001,2024-02-11,2025-09,2162.43,286.7,136.77,39.65,0.0304,20
P001-2024-02-0027,P001,2024-02-09,2025-07,4348.5,350.68,166.21,42.44,0.02898,18
P001-2024-02-0027,P001,2024-02-09,2025-08,4286.1,260.52,210.91,12.79,0.03039,19
P001-2024-02-0027,P001,2024-02-09,2025-09,4076.65,369.44,224.35,64.36,0.03084,20
P001-2024-02-0028,P001,2024-02-21,2025-07,7943.49,313.65,431.0,61.43,0.03135,18
P001-2024-02-0028,P001,2024-02-21,2025-08,8139.83,535.92,732.26,0.0,0.03119,19
P001-2024-02-0028,P001,2024-02-21,2025-09,7711.6,619.52,191.28,0.0,0.02918,20
P001-2024-02-0030,P001,2024-02-06,2025-07,2996.8,311.93,45.13,5.82,0.03256,18
P001-2024-02-0030,P001,2024-02-06,2025-08,2647.37,368.13,56.63,37.92,0.03357,19
P001-2024-02-0030,P001,2024-02-06,2025-09,2573.82,200.57,130.6,3.57,0.0318,20
P001-2024-02-0033,P001,2024-02-14,2025-07,2315.34,169.52,217.44,31.36,0.03055,18
P001-2024-02-0033,P001,2024-02-14,2025-08,2199.26,121.87,51.89,46.11,0.02818,19
P001-2024-02-0033,P001,2024-02-14,2025-09,2239.16,28.08,78.78,10.8,0.0318,20
P001-2024-02-0035,P001,2024-02-08,2025-07,5690.62,107.75,222.28,76.52,0.03174,18
P001-2024-02-0035,P001,2024-02-08,2025-08,5707.84,399.41,416.64,0.0,0.03001,19
P001-2024-02-0035,P001,2024-02-08,2025-09,5604.75,259.12,248.73,92.7,0.03043,20
P001-2024-03-0001,P001,2024-03-03,2025-07,4529.29,715.69,250.96,55.78,0.02963,17
P001-2024-03-0001,P001,2024-03-03,2025-08,4530.07,305.14,407.98,102.05,0.03673,18
P001-2024-03-0001,P001,2024-03-03,2025-09,4655.24,15.58,140.75,0.0,0.03207,19
P001-2024-03-0004,P001,2024-03-15,2025-07,1518.13,0.63,62.58,15.11,0.03003,17
P001-2024-03-0004,P001,2024-03-15,2025-08,1444.47,106.34,57.04,24.37,0.04034,18
P001-2024-03-0004,P001,2024-03-15,2025-09,1506.03,72.93,134.49,0.0,0.02905,19
P001-2024-03-0005,P001,2024-03-10,2025-07,3997.87,232.63,39.32,0.0,0.03153,17
P001-2024-03-0005,P001,2024-03-10,2025-08,3706.99,215.1,0.0,75.78,0.03123,18
P001-2024-03-0005,P001,2024-03-10,2025-09,3593.69,190.52,97.99,20.77,0.02926,19
P001-2024-03-0010,P001,2024-03-14,2025-07,2161.14,128.85,40.3,10.16,0.0287,17
P001-2024-03-0010,P001,2024-03-14,2025-08,2164.92,74.65,99.54,21.11,0.03114,18
P001-2024-03-0010,P001,2024-03-14,2025-09,2132.53,73.79,62.65,21.24,0.03156,19
P001-2024-03-0011,P001,2024-03-11,2025-07,7733.31,295.3,321.66,37.4,0.0325,17
P001-2024-03-0011,P001,2024-03-11,2025-08,7820.24,358.53,492.32,46.86,0.03186,18
P001-2024-03-0011,P001,2024-03-11,2025-09,7362.11,698.44,399.34,159.02,0.03393,19
P001-2024-03-0012,P001,2024-03-27,2025-07,1896.56,68.54,113.39,44.86,0.03632,17
P001-2024-03-0012,P001,2024-03-27,2025-08,1950.04,54.56,108.04,0.0,0.03251,18
P001-2024-03-0014,P001,2024-03-21,2025-07,3593.17,165.54,244.39,48.29,0.0359,17
P001-2024-03-0014,P001,2024-03-21,2025-08,3519.43,117.64,49.67,5.76,0.03161,18
P001-2024-03-0014,P001,2024-03-21,2025-09,3471.13,181.94,213.21,79.58,0.02976,19
P001-2024-03-0015,P001,2024-03-12,2025-07,1848.23,109.71,72.28,32.01,0.03235,17
P001-2024-03-0015,P001,2024-03-12,2025-08,1819.81,73.89,58.73,13.26,0.02899,18
P001-2024-03-0016,P001,2024-03-07,2025-07,4918.88,76.24,266.65,90.01,0.03224,17
P001-2024-03-0016,P001,2024-03-07,2025-08,5131.31,219.63,432.06,0.0,0.03366,18
P001-2024-03-0016,P001,2024-03-07,2025-09,5192.3,225.0,294.7,8.72,0.03306,19
P001-2024-03-0017,P001,2024-03-09,2025-07,2066.46,98.18,102.12,10.17,0.03187,17
P001-2024-03-0019,P001,2024-03-15,2025-07,6844.25,381.44,635.12,86.94,0.0331,17
P001-2024-03-0019,P001,2024-03-15,2025-08,6465.78,394.8,141.42,125.09,0.03395,18
P001-2024-03-0019,P001,2024-03-15,2025-09,6131.93,465.9,271.14,139.09,0.03437,19
P001-2024-03-0023,P001,2024-03-02,2025-07,1020.79,47.25,28.62,0.0,0.0362,17
P001-2024-03-0023,P001,2024-03-02,2025-08,1006.32,87.56,78.04,4.95,0.0312,18
P001-2024-03-0023,P001,2024-03-02,2025-09,992.15,20.19,19.6,13.57,0.02515,19
P001-2024-03-0024,P001,2024-03-06,2025-07,17146.84,1689.55,714.71,190.54,0.03489,17
P001-2024-03-0024,P001,2024-03-06,2025-08,17070.71,1271.08,1232.7,37.75,0.03109,18
P001-2024-03-0024,P001,2024-03-06,2025-09,16312.03,1073.42,613.69,298.95,0.03208,19
P001-2024-03-0025,P001,2024-03-05,2025-07,1307.67,115.79,33.63,19.37,0.02876,17
P001-2024-03-0025,P001,2024-03-05,2025-08,1152.85,158.87,24.64,20.59,0.03243,18
P001-2024-03-0026,P001,2024-03-13,2025-07,4559.31,352.69,351.15,90.62,0.03303,17
P001-2024-03-0026,P001,2024-03-13,2025-08,4677.04,181.95,310.26,10.59,0.03232,18
P001-2024-03-0026,P001,2024-03-13,2025-09,4291.22,383.2,36.47,39.09,0.03207,19
P001-2024-03-0027,P001,2024-03-25,2025-07,2033.71,42.42,147.51,42.75,0.03448,17
P001-2024-03-0027,P001,2024-03-25,2025-08,1904.66,132.9,32.34,28.5,0.02572,18
P001-2024-03-0027,P001,2024-03-25,2025-09,1829.69,171.34,107.56,11.18,0.0321,19
P001-2024-03-0028,P001,2024-03-03,2025-07,1914.75,98.76,90.25,0.0,0.03778,17
P001-2024-03-0028,P001,2024-03-03,2025-08,1901.88,23.83,31.37,20.41,0.03263,18
P001-2024-03-0028,P001,2024-03-03,2025-09,1821.9,149.29,110.19,40.88,0.03126,19
P001-2024-03-0029,P001,2024-03-23,2025-07,2668.48,221.17,136.87,22.72,0.02885,17
P001-2024-03-0029,P001,2024-03-23,2025-08,2451.98,199.63,37.73,54.6,0.03943,18
P001-2024-03-0029,P001,2024-03-23,2025-09,2336.66,147.14,78.39,46.58,0.03149,19
P001-2024-03-0031,P001,2024-03-06,2025-07,3136.48,21.8,217.19,42.32,0.02782,17
P001-2024-03-0031,P001,2024-03-06,2025-08,3088.23,163.25,160.88,45.88,0.03319,18
P001-2024-03-0031,P001,2024-03-06,2025-09,3122.62,42.63,125.72,48.7,0.03026,19
P001-2024-03-0033,P001,2024-03-14,2025-07,2100.99,193.46,137.05,23.11,0.03667,17
P001-2024-03-0033,P001,2024-03-14,2025-08,2163.53,68.19,165.87,35.14,0.03307,18
P001-2024-03-0033,P001,2024-03-14,2025-09,2124.64,51.05,12.15,0.0,0.03404,19
P001-2024-03-0034,P001,2024-03-01,2025-07,1478.85,45.66,73.84,22.32,0.02664,17
P001-2024-03-0034,P001,2024-03-01,2025-08,1467.93,25.4,43.34,28.87,0.03554,18
P001-2024-03-0034,P001,2024-03-01,2025-09,1448.15,62.53,42.75,0.0,0.0291,19
P001-2024-03-0035,P001,2024-03-12,2025-07,1643.09,9.78,113.78,24.74,0.03561,17
P001-2024-03-0035,P001,2024-03-12,2025-08,1575.51,70.14,50.22,47.67,0.02836,18
P001-2024-03-0035,P001,2024-03-12,2025-09,1437.15,131.07,17.04,24.32,0.02924,19
P001-2024-03-0036,P001,2024-03-07,2025-07,722.06,38.1,34.02,2.68,0.02877,17
P001-2024-03-0036,P001,2024-03-07,2025-08,652.53,65.32,16.03,20.24,0.02874,18
P001-2024-03-0036,P001,2024-03-07,2025-09,634.67,26.08,19.68,11.46,0.03406,19
P001-2024-03-0044,P001,2024-03-26,2025-07,2335.11,115.23,152.87,50.33,0.03012,17
P001-2024-04-0000,P001,2024-04-26,2025-07,10033.58,401.08,454.86,120.03,0.03566,16
P001-2024-04-0000,P001,2024-04-26,2025-08,9547.9,908.53,530.42,107.57,0.02506,17
P001-2024-04-0000,P001,2024-04-26,2025-09,9315.41,713.95,604.75,123.28,0.02797,18
P001-2024-04-0001,P001,2024-04-26,2025-07,1444.05,78.64,63.98,0.0,0.02921,16
P001-2024-04-0001,P001,2024-04-26,2025-08,1367.01,124.28,87.17,39.93,0.03728,17
P001-2024-04-0001,P001,2024-04-26,2025-09,1306.46,94.24,43.35,9.67,0.02882,18
P001-2024-04-0003,P001,2024-04-15,2025-07,2318.95,136.83,169.18,37.15,0.03322,16
P001-2024-04-0003,P001,2024-04-15,2025-08,2382.48,11.03,94.74,20.18,0.0292,17
P001-2024-04-0003,P001,2024-04-15,2025-09,2276.1,179.54,75.88,2.72,0.03098,18
P001-2024-04-0007,P001,2024-04-12,2025-07,7412.34,492.27,43.17,48.55,0.0303,16
P001-2024-04-0007,P001,2024-04-12,2025-08,7324.98,440.91,383.38,29.83,0.03227,17
P001-2024-04-0007,P001,2024-04-12,2025-09,7615.15,112.37,402.55,0.0,0.03524,18
P001-2024-04-0008,P001,2024-04-25,2025-07,2115.17,175.56,112.32,15.68,0.03724,16
P001-2024-04-0008,P001,2024-04-25,2025-08,2074.93,138.91,119.06,20.38,0.03073,17
P001-2024-04-0008,P001,2024-04-25,2025-09,2076.75,60.4,89.94,27.73,0.0364,18
P001-2024-04-0010,P001,2024-04-01,2025-07,943.04,94.14,57.56,0.0,0.03311,16
P001-2024-04-0010,P001,2024-04-01,2025-08,921.8,54.52,42.43,9.15,0.02813,17
P001-2024-04-0010,P001,2024-04-01,2025-09,858.81,76.06,13.08,0.0,0.03509,18
P001-2024-04-0011,P001,2024-04-20,2025-07,5047.89,10.75,292.19,55.79,0.02983,16
P001-2024-04-0011,P001,2024-04-20,2025-08,5083.75,27.74,161.64,98.04,0.0333,17
P001-2024-04-0011,P001,2024-04-20,2025-09,4842.38,514.99,273.63,0.0,0.03191,18
P001-2024-04-0013,P001,2024-04-20,2025-07,1088.67,147.34,37.52,10.49,0.03551,16
P001-2024-04-0013,P001,2024-04-20,2025-08,951.56,178.86,48.85,7.09,0.0307,17
P001-2024-04-0013,P001,2024-04-20,2025-09,982.0,1.94,60.4,28.02,0.03227,18
P001-2024-04-0019,P001,2024-04-23,2025-07,1951.86,183.37,86.06,18.93,0.02775,16
P001-2024-04-0019,P001,2024-04-23,2025-08,1960.73,85.65,113.35,18.83,0.03602,17
P001-2024-04-0019,P001,2024-04-23,2025-09,1865.44,84.51,58.7,69.48,0.03059,18
P001-2024-04-0020,P001,2024-04-12,2025-07,568.65,30.95,14.93,6.67,0.03232,16
P001-2024-04-0020,P001,2024-04-12,2025-08,582.82,7.37,27.71,6.17,0.02896,17
P001-2024-04-0020,P001,2024-04-12,2025-09,549.74,47.53,33.24,18.78,0.03235,18
P001-2024-04-0023,P001,2024-04-01,2025-07,3134.59,123.5,74.67,20.93,0.03019,16
P001-2024-04-0023,P001,2024-04-01,2025-08,2806.4,338.74,91.88,81.34,0.03353,17
P001-2024-04-0023,P001,2024-04-01,2025-09,2651.81,195.05,82.32,41.86,0.03097,18
P001-2024-04-0025,P001,2024-04-26,2025-07,3110.55,71.37,0.0,52.31,0.03172,16
P001-2024-04-0025,P001,2024-04-26,2025-08,3008.07,119.57,48.06,30.97,0.03168,17
P001-2024-04-0025,P001,2024-04-26,2025-09,2876.04,208.16,76.13,0.0,0.03537,18
P001-2024-04-0027,P001,2024-04-15,2025-07,10135.83,839.14,711.42,0.0,0.0346,16
P001-2024-04-0027,P001,2024-04-15,2025-08,10192.62,423.55,689.0,208.66,0.03096,17
P001-2024-04-0028,P001,2024-04-19,2025-07,4276.73,339.61,391.69,44.91,0.02804,16
P001-2024-04-0028,P001,2024-04-19,2025-08,4276.73,185.37,245.35,59.97,0.02878,17
P001-2024-04-0028,P001,2024-04-19,2025-09,3833.21,460.15,48.61,31.98,0.02499,18
P001-2024-04-0039,P001,2024-04-24,2025-07,1684.87,139.26,40.36,0.0,0.03838,16
P001-2024-04-0039,P001,2024-04-24,2025-08,1549.88,199.82,83.25,18.42,0.0286,17
P001-2024-04-0039,P001,2024-04-24,2025-09,1453.54,134.89,76.89,38.34,0.03211,18
P001-2024-05-0000,P001,2024-05-26,2025-07,954.57,52.96,32.14,18.71,0.03072,15
P001-2024-05-0000,P001,2024-05-26,2025-08,945.49,31.52,38.36,15.92,0.03508,16
P001-2024-05-0000,P001,2024-05-26,2025-09,931.66,42.86,41.75,12.72,0.03501,17
P001-2024-05-0001,P001,2024-05-02,2025-07,626.82,47.8,25.38,0.91,0.02724,15
P001-2024-05-0001,P001,2024-05-02,2025-08,585.32,62.85,26.25,4.9,0.02681,16
P001-2024-05-0004,P001,2024-05-13,2025-07,771.72,55.59,15.24,4.08,0.02738,15
P001-2024-05-0004,P001,2024-05-13,2025-08,794.23,45.0,67.51,0.0,0.03629,16
P001-2024-05-0006,P001,2024-05-27,2025-07,7327.8,561.11,422.28,95.55,0.02749,15
P001-2024-05-0006,P001,2024-05-27,2025-08,6947.4,456.65,101.06,24.8,0.03263,16
P001-2024-05-0006,P001,2024-05-27,2025-09,6727.73,465.48,310.03,64.21,0.03091,17
P001-2024-05-0007,P001,2024-05-18,2025-07,2428.88,176.99,50.59,56.76,0.02911,15
P001-2024-05-0007,P001,2024-05-18,2025-08,2381.79,86.77,76.3,36.62,0.02872,16
P001-2024-05-0008,P001,2024-05-18,2025-07,2922.04,338.88,84.42,10.56,0.03398,15
P001-2024-05-0008,P001,2024-05-18,2025-08,2869.65,72.89,71.65,51.16,0.02869,16
P001-2024-05-0008,P001,2024-05-18,2025-09,2793.83,71.07,55.7,60.45,0.0316,17
P001-2024-05-0009,P001,2024-05-19,2025-07,5178.3,224.09,262.25,0.0,0.03485,15
P001-2024-05-0009,P001,2024-05-19,2025-08,5159.4,214.16,200.6,5.34,0.03267,16
P001-2024-05-0009,P001,2024-05-19,2025-09,5151.9,297.38,289.89,0.0,0.02959,17
P001-2024-05-0010,P001,2024-05-16,2025-07,721.62,40.79,9.0,0.0,0.03869,15
P001-2024-05-0010,P001,2024-05-16,2025-08,667.11,59.15,11.94,7.29,0.03034,16
P001-2024-05-0010,P001,2024-05-16,2025-09,681.79,6.59,29.46,8.19,0.02843,17
P001-2024-05-0011,P001,2024-05-14,2025-07,4518.11,356.14,172.07,125.97,0.03413,15
P001-2024-05-0011,P001,2024-05-14,2025-08,4520.5,164.55,205.54,38.6,0.03499,16
P001-2024-05-0013,P001,2024-05-04,2025-07,9536.93,648.3,831.52,38.48,0.03038,15
P001-2024-05-0013,P001,2024-05-04,2025-08,9604.38,166.35,233.8,0.0,0.03572,16
P001-2024-05-0013,P001,2024-05-04,2025-09,9143.8,455.75,71.24,76.07,0.03184,17
P001-2024-05-0015,P001,2024-05-11,2025-07,1463.74,77.95,71.76,0.0,0.03167,15
P001-2024-05-0015,P001,2024-05-11,2025-08,1428.7,44.59,15.67,6.12,0.03525,16
P001-2024-05-0015,P001,2024-05-11,2025-09,1358.72,89.63,34.02,14.37,0.03913,17
P001-2024-05-0016,P001,2024-05-19,2025-07,5947.09,367.18,298.74,106.37,0.02869,15
P001-2024-05-0016,P001,2024-05-19,2025-08,5711.62,228.92,53.11,59.66,0.03099,16
P001-2024-05-0016,P001,2024-05-19,2025-09,5426.17,255.06,35.88,66.27,0.03326,17
P001-2024-05-0017,P001,2024-05-22,2025-07,4105.17,210.06,158.97,61.38,0.03351,15
P001-2024-05-0017,P001,2024-05-22,2025-08,3994.13,263.37,206.05,53.72,0.03214,16
P001-2024-05-0017,P001,2024-05-22,2025-09,3752.68,292.27,71.36,20.54,0.03605,17
P001-2024-05-0018,P001,2024-05-13,2025-07,5256.64,735.12,242.28,92.61,0.0303,15
P001-2024-05-0018,P001,2024-05-13,2025-08,5124.95,157.23,166.47,140.93,0.0297,16
P001-2024-05-0018,P001,2024-05-13,2025-09,5218.73,60.98,264.56,109.8,0.03474,17
P001-2024-05-0019,P001,2024-05-09,2025-07,2045.87,156.79,34.56,63.96,0.03103,15
P001-2024-05-0019,P001,2024-05-09,2025-08,1922.33,179.33,73.17,17.39,0.035,16
P001-2024-05-0019,P001,2024-05-09,2025-09,1810.26,177.77,81.98,16.27,0.02983,17
P001-2024-05-0021,P001,2024-05-05,2025-07,1246.28,96.75,49.49,25.08,0.03466,15
P001-2024-05-0021,P001,2024-05-05,2025-08,1182.02,60.3,0.0,3.96,0.02997,16
P001-2024-05-0021,P001,2024-05-05,2025-09,1232.87,6.03,70.51,13.64,0.03636,17
P001-2024-05-0022,P001,2024-05-13,2025-07,3076.56,240.15,223.99,14.51,0.03257,15
P001-2024-05-0022,P001,2024-05-13,2025-08,3138.63,61.69,159.29,35.54,0.02991,16
P001-2024-05-0022,P001,2024-05-13,2025-09,2954.21,186.08,57.02,55.36,0.02824,17
P001-2024-05-0024,P001,2024-05-17,2025-07,10832.15,240.19,282.62,0.0,0.03415,15
P001-2024-05-0024,P001,2024-05-17,2025-08,10538.83,595.68,592.3,289.94,0.03626,16
P001-2024-05-0024,P001,2024-05-17,2025-09,9956.48,1040.77,474.88,16.46,0.02856,17
P001-2024-05-0025,P001,2024-05-24,2025-07,4433.18,433.43,84.49,121.03,0.02977,15
P001-2024-05-0025,P001,2024-05-24,2025-08,4294.89,341.63,203.35,0.0,0.03441,16
P001-2024-05-0025,P001,2024-05-24,2025-09,4164.24,286.78,168.35,12.21,0.03072,17
P001-2024-05-0029,P001,2024-05-14,2025-07,2107.41,108.64,75.77,30.32,0.03428,15
P001-2024-05-0029,P001,2024-05-14,2025-08,1920.03,186.31,42.08,43.16,0.03068,16
P001-2024-05-0029,P001,2024-05-14,2025-09,1946.56,49.67,102.41,26.21,0.03079,17
P001-2024-05-0031,P001,2024-05-20,2025-07,4203.41,151.42,84.07,39.66,0.03516,15
P001-2024-05-0031,P001,2024-05-20,2025-08,3867.13,336.28,0.0,0.0,0.0353,16
P001-2024-05-0031,P001,2024-05-20,2025-09,3689.92,388.56,262.84,51.49,0.03353,17
P001-2024-06-0001,P001,2024-06-25,2025-07,9131.08,116.49,705.37,16.6,0.02745,14
P001-2024-06-0001,P001,2024-06-25,2025-08,8877.19,563.73,492.86,183.01,0.03063,15
P001-2024-06-0001,P001,2024-06-25,2025-09,8701.68,594.9,452.71,33.32,0.02698,16
P001-2024-06-0004,P001,2024-06-11,2025-07,8110.15,972.92,378.22,173.18,0.03508,14
P001-2024-06-0004,P001,2024-06-11,2025-08,8359.43,67.13,355.44,39.03,0.02731,15
P001-2024-06-0004,P001,2024-06-11,2025-09,8106.71,630.45,498.98,121.25,0.0334,16
P001-2024-06-0008,P001,2024-06-02,2025-07,2005.34,114.93,70.59,1.4,0.03299,14
P001-2024-06-0008,P001,2024-06-02,2025-08,1873.43,150.74,22.62,3.79,0.03408,15
P001-2024-06-0008,P001,2024-06-02,2025-09,1907.64,82.09,124.74,8.44,0.03568,16
P001-2024-06-0009,P001,2024-06-11,2025-07,1298.86,103.2,39.25,31.59,0.03182,14
P001-2024-06-0009,P001,2024-06-11,2025-08,1332.81,89.27,123.21,0.0,0.03111,15
P001-2024-06-0009,P001,2024-06-11,2025-09,1299.15,92.27,63.45,4.84,0.02973,16
P001-2024-06-0011,P001,2024-06-07,2025-07,5877.25,402.38,150.42,0.0,0.03029,14
P001-2024-06-0011,P001,2024-06-07,2025-08,6065.23,190.84,551.02,172.2,0.0296,15
P001-2024-06-0011,P001,2024-06-07,2025-09,5913.29,389.71,303.3,65.53,0.03279,16
P001-2024-06-0012,P001,2024-06-19,2025-07,3743.28,280.66,43.15,32.05,0.03636,14
P001-2024-06-0012,P001,2024-06-19,2025-08,3604.51,279.34,153.36,12.79,0.03388,15
P001-2024-06-0012,P001,2024-06-19,2025-09,3552.94,172.16,151.4,30.81,0.03616,16
P001-2024-06-0015,P001,2024-06-11,2025-07,8825.76,339.94,363.11,184.3,0.02865,14
P001-2024-06-0016,P001,2024-06-11,2025-07,4955.58,581.61,195.65,0.0,0.02802,14
P001-2024-06-0016,P001,2024-06-11,2025-08,4904.12,285.39,239.12,5.19,0.03213,15
P001-2024-06-0016,P001,2024-06-11,2025-09,4731.71,430.14,257.74,0.0,0.0317,16
P001-2024-06-0017,P001,2024-06-02,2025-07,3794.11,205.05,84.4,80.7,0.0302,14
P001-2024-06-0017,P001,2024-06-02,2025-08,3754.44,0.0,97.12,136.79,0.03586,15
P001-2024-06-0017,P001,2024-06-02,2025-09,3730.33,71.8,91.04,43.35,0.03434,16
P001-2024-06-0020,P001,2024-06-15,2025-07,886.42,41.22,14.01,4.92,0.03066,14
P001-2024-06-0020,P001,2024-06-15,2025-08,933.76,1.08,52.73,4.3,0.03433,15
P001-2024-06-0022,P001,2024-06-22,2025-07,4346.38,531.78,94.25,19.88,0.02895,14
P001-2024-06-0022,P001,2024-06-22,2025-08,4180.82,280.58,177.8,62.78,0.0307,15
P001-2024-06-0022,P001,2024-06-22,2025-09,4005.26,332.02,186.86,30.41,0.02997,16
P001-2024-06-0024,P001,2024-06-23,2025-07,3210.07,171.4,198.24,73.85,0.02752,14
P001-2024-06-0024,P001,2024-06-23,2025-08,3022.14,256.08,102.21,34.06,0.03268,15
P001-2024-06-0024,P001,2024-06-23,2025-09,3015.65,165.46,215.32,56.34,0.03168,16
P001-2024-06-0025,P001,2024-06-20,2025-07,3420.7,109.77,82.9,0.0,0.02853,14
P001-2024-06-0025,P001,2024-06-20,2025-08,3459.83,75.14,119.56,5.3,0.03441,15
P001-2024-06-0025,P001,2024-06-20,2025-09,3280.3,273.49,125.74,31.78,0.03431,16
P001-2024-06-0027,P001,2024-06-05,2025-07,3178.89,47.94,45.55,22.64,0.03178,14
P001-2024-06-0027,P001,2024-06-05,2025-08,3084.3,195.18,119.52,18.94,0.03942,15
P001-2024-06-0027,P001,2024-06-05,2025-09,3058.39,91.47,84.0,18.43,0.03284,16
P001-2024-06-0029,P001,2024-06-22,2025-07,10111.61,648.35,414.76,334.55,0.0359,14
P001-2024-06-0029,P001,2024-06-22,2025-08,9929.15,728.63,581.01,34.84,0.02898,15
P001-2024-06-0029,P001,2024-06-22,2025-09,9998.76,225.12,385.23,90.51,0.03272,16
P001-2024-06-0030,P001,2024-06-02,2025-07,9886.79,900.66,214.07,0.0,0.03452,14
P001-2024-06-0030,P001,2024-06-02,2025-08,9606.29,794.44,513.93,0.0,0.03044,15
P001-2024-06-0030,P001,2024-06-02,2025-09,9297.42,383.23,325.45,251.09,0.03035,16
P001-2024-06-0031,P001,2024-06-18,2025-07,1550.09,101.73,67.84,5.29,0.03194,14
P001-2024-06-0031,P001,2024-06-18,2025-08,1556.12,66.07,73.07,0.97,0.03142,15
P001-2024-06-0031,P001,2024-06-18,2025-09,1553.55,42.1,48.16,8.63,0.03002,16
P001-2024-06-0032,P001,2024-06-19,2025-07,3124.83,249.21,149.9,14.15,0.03239,14
P001-2024-06-0035,P001,2024-06-16,2025-07,3493.73,24.3,106.13,62.61,0.03233,14
P001-2024-06-0035,P001,2024-06-16,2025-08,3238.05,368.22,129.85,17.31,0.0331,15
P001-2024-06-0035,P001,2024-06-16,2025-09,3028.77,179.34,0.0,29.94,0.03699,16
P002-2023-06-0001,P002,2023-06-22,2025-07,1303.9,55.62,87.04,19.24,0.03155,26
P002-2023-06-0011,P002,2023-06-24,2025-07,2481.1,197.51,82.56,38.89,0.03334,26
P002-2023-06-0011,P002,2023-06-24,2025-08,2491.74,59.47,113.55,43.43,0.0314,27
P002-2023-06-0011,P002,2023-06-24,2025-09,2322.75,204.47,87.28,51.8,0.02703,28
P002-2023-06-0012,P002,2023-06-17,2025-07,2034.94,148.15,48.63,76.13,0.02735,26
P002-2023-06-0012,P002,2023-06-17,2025-08,1979.9,96.08,59.27,18.22,0.0287,27
P002-2023-06-0012,P002,2023-06-17,2025-09,2004.39,0.0,69.62,45.14,0.02981,28
P002-2023-06-0017,P002,2023-06-21,2025-07,1147.71,45.72,56.73,10.89,0.03167,26
P002-2023-06-0017,P002,2023-06-21,2025-08,1101.71,100.81,67.04,12.23,0.03268,27
P002-2023-06-0017,P002,2023-06-21,2025-09,1044.44,89.22,37.43,5.49,0.02378,28
P002-2023-06-0021,P002,2023-06-19,2025-07,991.97,73.65,44.67,2.18,0.03258,26
P002-2023-06-0021,P002,2023-06-19,2025-08,965.09,26.88,0.0,0.0,0.02728,27
P002-2023-06-0021,P002,2023-06-19,2025-09,945.08,39.96,36.08,16.13,0.02995,28
P002-2023-06-0031,P002,2023-06-09,2025-07,1329.96,104.31,34.31,21.73,0.02722,26
P002-2023-06-0031,P002,2023-06-09,2025-08,1305.98,102.33,78.35,0.0,0.03194,27
P002-2023-06-0031,P002,2023-06-09,2025-09,1216.21,74.79,0.0,14.97,0.0316,28
P002-2023-06-0034,P002,2023-06-14,2025-07,4184.55,236.96,208.52,72.57,0.03223,26
P002-2023-07-0006,P002,2023-07-08,2025-07,1566.08,120.25,66.11,30.28,0.02877,25
P002-2023-07-0006,P002,2023-07-08,2025-08,1549.83,21.29,5.04,0.0,0.02469,26
P002-2023-07-0006,P002,2023-07-08,2025-09,1440.96,132.75,49.09,25.21,0.02402,27
P002-2023-07-0009,P002,2023-07-16,2025-07,3045.17,223.02,25.74,10.57,0.02986,25
P002-2023-07-0009,P002,2023-07-16,2025-08,3058.26,160.46,185.28,11.73,0.0252,26
